student_id,avg_attendance,avg_assignments,avg_quizzes,avg_labs,avg_midterm,avg_final,avg_overall,semester,credits_registered,credits_passed,failed_courses,attendance_risk_score,course_difficulty_index,failed_course_ratio,performance_trend,credit_completion_ratio,academic_consistency,study_efficiency,semester_momentum,programme_encoded,school_encoded,target_gpa,target_risk
STU00711,76.2,62.5,53.9,68.5,64.4,67.4,64.6,2,27,24,1,0.0,0.22,0.1111111111111111,3.0,0.8888888888888888,0.8070319542860355,1.1828169014084506,0.0,0.22,0,1.078,2
STU00712,95.2,79.1,90.0,89.4,92.4,91.2,89.3,2,24,24,0,0.0,0.75,0.0,-1.2000000000000028,1.0,0.8221361319560502,2.599029850746269,0.0,0.75,2,3.413,0
STU00713,82.4,80.2,79.6,82.9,91.7,90.6,87.1,2,30,30,0,0.0,0.8,0.0,-1.1000000000000085,1.0,0.8078918128877492,2.6538281249999995,0.0,0.8,3,3.18,0
STU00714,62.2,68.9,35.1,72.2,62.8,62.0,62.1,2,30,24,2,0.07050551016029144,0.18,0.2,-0.7999999999999972,0.8,0.5113226467744227,1.1930541871921183,0.0,0.18,0,0.8,2
STU00715,85.8,69.0,62.4,71.0,65.2,66.9,66.9,2,30,30,0,0.0,0.8,0.0,1.7000000000000028,1.0,0.888994494631022,0.89659793814433,0.0,0.8,3,1.23,2
STU00716,81.3,71.6,79.1,86.2,88.5,84.8,83.6,7,105,105,0,0.0,0.55,0.0,-3.700000000000003,1.0,0.7737430172962119,2.8351304347826085,-2.6700000000000017,0.55,1,2.834,0
STU00717,88.5,95.5,80.1,95.2,93.6,90.3,91.8,3,33,33,0,0.0,0.73,0.0,-3.299999999999997,1.0,0.786606779239202,1.2177551020408162,-6.459999999999994,0.73,2,3.6,0
STU00718,66.6,93.4,53.3,92.3,79.0,78.7,80.5,6,90,90,0,0.03748236918872662,0.55,0.0,-0.29999999999999716,1.0,0.46141852983972786,1.2659274193548389,-2.2249999999999943,0.55,1,2.55,1
STU00719,59.8,67.6,49.4,71.0,78.4,84.2,74.5,2,24,24,0,0.09123752314497384,0.75,0.0,5.799999999999997,1.0,0.5580196082780745,2.2523255813953487,0.0,0.75,2,1.95,2
STU00720,58.9,73.9,40.4,69.9,65.4,60.5,63.4,2,27,21,2,0.09945964824806908,0.22,0.2222222222222222,-4.900000000000006,0.7777777777777778,0.563986493583309,1.6483999999999996,0.0,0.22,0,0.844,2
STU00721,76.4,50.7,62.8,61.8,68.1,62.9,62.4,3,33,18,5,0.0,0.73,0.45454545454545453,-5.199999999999996,0.5454545454545454,0.7867890976312683,2.3858823529411763,-6.089999999999996,0.73,2,0.691,2
STU00722,68.0,57.7,58.1,76.7,83.2,83.3,75.9,1,15,15,0,0.028513804324169674,0.4,0.0,0.09999999999999432,1.0,0.5677192270448908,1.8272222222222219,0.0,0.4,1,2.06,1
STU00723,83.7,70.6,80.0,84.9,94.6,92.5,87.5,2,30,30,0,0.0,0.55,0.0,-2.0999999999999943,1.0,0.6752659207563483,1.3871951219512195,0.0,0.55,1,3.23,0
STU00724,71.5,63.1,59.9,74.2,83.1,80.8,75.8,2,27,27,0,0.01008115219752334,0.22,0.0,-2.299999999999997,1.0,0.6540439976593042,1.1240304182509506,0.0,0.22,0,2.022,1
STU00725,79.8,88.1,74.6,84.5,89.8,90.6,87.4,4,60,60,0,0.0,0.55,0.0,0.7999999999999972,1.0,0.7820117230471122,1.5354054054054056,-3.920000000000016,0.55,1,3.25,0
STU00726,79.9,83.2,72.1,90.0,84.5,86.4,84.5,7,105,105,0,0.0,0.55,0.0,1.9000000000000057,1.0,0.7755426296351329,1.9159883720930233,-3.298000000000002,0.55,1,2.923,0
STU00727,67.0,46.9,52.5,65.7,78.0,79.5,69.4,2,30,27,1,0.034837187452916314,0.62,0.1,1.5,0.9,0.510542250149322,1.2888571428571427,0.0,0.62,1,1.39,2
STU00728,70.7,61.1,65.1,73.2,81.5,77.0,74.2,5,75,75,0,0.01372811119699417,0.55,0.0,-4.5,1.0,0.720005952444223,1.345953488372093,-0.5800000000000125,0.55,1,1.908,2
STU00729,71.3,49.8,46.0,60.8,64.5,61.0,58.9,4,48,18,10,0.01095748011042551,0.4,0.625,-3.5,0.375,0.7323725641036696,1.235,-4.410000000000004,0.4,1,0.375,2
STU00730,79.6,56.7,64.1,68.8,79.6,83.4,74.1,2,30,30,0,0.0,0.73,0.0,3.8000000000000114,1.0,0.6335197443547909,1.3504205607476634,0.0,0.73,2,1.91,2
STU00731,61.0,80.5,47.7,80.3,76.5,71.6,73.3,4,60,60,0,0.08064921758018671,0.62,0.0,-4.900000000000006,1.0,0.5436473098821727,1.1961087866108788,0.060000000000002274,0.62,1,1.8,2
STU00732,77.5,66.9,42.2,57.2,46.7,44.0,50.1,5,75,3,24,0.0,0.55,0.96,-2.700000000000003,0.04,0.6522373095214369,3.3399999999999994,-1.4399999999999977,0.55,1,0.04,2
STU00733,82.9,69.6,74.9,80.3,76.0,73.2,74.8,6,90,90,0,0.0,0.55,0.0,-2.799999999999997,1.0,0.8695094724595774,2.5148275862068967,-2.7949999999999875,0.55,1,1.983,2
STU00734,77.9,85.1,73.3,93.4,90.7,88.6,87.9,1,15,15,0,0.0,0.62,0.0,-2.1000000000000085,1.0,0.7388763596386654,1.2887593984962409,0.0,0.62,1,3.26,0
STU00735,85.7,96.3,85.5,95.6,91.6,89.0,91.5,6,90,90,0,0.0,0.55,0.0,-2.5999999999999943,1.0,0.8490217086980899,2.548928571428572,-0.9549999999999983,0.55,1,3.607,0
STU00736,89.3,76.0,74.9,82.5,77.8,73.9,76.8,2,24,24,0,0.0,0.75,0.0,-3.8999999999999915,1.0,0.8870742623569711,2.722909090909091,0.0,0.75,2,2.163,1
STU00737,87.1,67.7,67.4,72.7,71.3,74.3,71.5,4,60,60,0,0.0,0.55,0.0,3.0,1.0,0.8983360656104854,1.0935294117647059,-1.6499999999999915,0.55,1,1.63,2
STU00738,90.8,81.8,80.5,87.4,79.8,86.9,83.4,5,63,63,0,0.0,0.62,0.0,7.1000000000000085,1.0,0.8796902146770909,1.0594788273615636,-3.316363636363633,0.62,1,2.8,0
STU00739,81.9,97.9,81.4,96.5,94.3,89.4,92.4,4,60,60,0,0.0,0.62,0.0,-4.8999999999999915,1.0,0.7767537483206295,1.9270588235294115,0.8499999999999943,0.62,1,3.7,0
STU00740,85.3,97.6,87.0,95.4,93.4,93.7,93.8,3,45,45,0,0.0,0.4,0.0,0.29999999999999716,1.0,0.8680404102259585,1.0887499999999999,-2.9099999999999966,0.4,1,3.853,0
STU00741,72.2,61.3,44.9,57.8,68.9,62.2,61.7,3,45,30,5,0.007213485313658731,0.55,0.3333333333333333,-6.700000000000003,0.6666666666666666,0.704765629823807,0.9663855421686748,1.9300000000000068,0.55,1,0.733,2
STU00742,58.0,47.2,46.1,56.3,73.2,61.4,60.5,1,15,9,2,0.10791491847575861,0.55,0.4,-11.800000000000004,0.6,0.6284372342539031,1.3638728323699423,0.0,0.55,1,0.6,2
STU00743,70.7,62.4,48.8,68.1,73.4,74.5,68.8,3,33,27,2,0.01372811119699417,0.18,0.18181818181818182,1.0999999999999943,0.8181818181818182,0.6509329895596293,1.2308256880733943,-9.240000000000002,0.18,0,1.4,2
STU00744,73.5,55.7,42.7,56.7,61.1,59.7,57.4,6,90,21,23,0.00282842712474619,0.55,0.7666666666666667,-1.3999999999999986,0.23333333333333334,0.7562970843196349,1.1782105263157894,-1.4699999999999989,0.55,1,0.243,2
STU00745,62.0,67.0,43.3,70.1,68.7,71.2,66.9,3,33,30,1,0.07216442131482594,0.73,0.09090909090909091,2.5,0.9090909090909091,0.6096255358988985,2.4848571428571433,2.5400000000000063,0.73,2,1.218,2
STU00746,90.3,95.6,86.4,98.9,93.5,93.1,93.8,4,48,48,0,0.0,0.4,0.0,-0.4000000000000057,1.0,0.8471202360604183,1.4124324324324324,-2.6699999999999875,0.4,1,3.794,0
STU00747,78.7,48.5,53.5,56.3,56.2,54.3,54.3,5,63,6,19,0.0,0.62,0.9047619047619048,-1.9000000000000057,0.09523809523809523,0.8940230633056838,1.857631578947368,-3.8518181818181816,0.62,1,0.095,2
STU00748,74.2,72.0,49.0,73.7,66.0,63.4,65.6,4,48,42,2,0.0011016485962545481,0.4,0.125,-2.6000000000000014,0.875,0.6733639470127171,1.5792592592592587,-2.3499999999999943,0.4,1,1.062,2
STU00749,66.5,52.5,48.0,75.9,72.7,69.0,66.6,2,30,30,0,0.03815368532270118,0.8,0.0,-3.700000000000003,1.0,0.5817270959980527,1.338865979381443,0.0,0.8,3,1.24,2
STU00750,83.1,76.6,67.9,76.0,71.7,80.5,75.4,2,21,21,0,0.0,0.71,0.0,8.799999999999997,1.0,0.8383659826782879,1.8971612903225805,0.0,0.71,3,2.1,1
STU00751,69.9,60.7,59.8,71.1,78.9,79.1,73.1,4,60,60,0,0.017732230542151173,0.62,0.0,0.19999999999998863,1.0,0.6865390330874069,1.6671929824561402,-0.9000000000000057,0.62,1,1.795,2
STU00752,81.2,96.6,80.9,97.5,92.3,90.7,92.1,5,63,63,0,0.0,0.62,0.0,-1.5999999999999943,1.0,0.7791430830203009,2.1637951807228912,-3.3981818181818113,0.62,1,3.733,0
STU00753,86.8,74.3,85.4,79.1,91.0,91.0,86.2,5,63,63,0,0.0,0.62,0.0,0.0,1.0,0.7539579981656248,1.8781005586592177,0.26181818181817107,0.62,1,3.081,0
STU00754,75.1,79.4,74.2,81.7,88.8,89.0,84.9,4,48,48,0,0.0,0.4,0.0,0.20000000000000284,1.0,0.7885184536550661,2.5667441860465114,-2.3499999999999943,0.4,1,2.994,0
STU00755,74.3,61.8,61.6,69.2,70.7,64.1,66.2,2,24,24,0,0.0009016856642073482,0.75,0.0,-6.6000000000000085,1.0,0.8589838464729818,1.2533009708737863,0.0,0.75,2,1.25,2
STU00756,80.8,60.8,70.3,69.6,73.0,72.3,70.2,5,63,60,1,0.0,0.62,0.047619047619047616,-0.7000000000000028,0.9523809523809523,0.8367176950459385,1.1600847457627121,1.672727272727272,0.62,1,1.5,2
STU00757,94.9,82.8,84.8,81.2,84.2,80.2,82.4,5,63,63,0,0.0,0.62,0.0,-4.0,1.0,0.9351240499962514,1.7657142857142858,-0.057272727272717816,0.62,1,2.733,0
STU00758,74.3,96.0,59.6,90.1,78.7,76.2,80.3,3,33,33,0,0.0009016856642073482,0.18,0.0,-2.5,1.0,0.531483428491822,1.2329527559055118,-4.519999999999996,0.18,0,2.527,0
STU00759,79.3,63.9,52.1,62.5,65.7,59.1,61.6,6,90,57,11,0.0,0.55,0.36666666666666664,-6.600000000000001,0.6333333333333333,0.8212761285607817,1.144,1.0300000000000011,0.55,1,0.663,2
STU00760,94.8,86.5,92.6,93.8,93.9,90.1,91.5,4,48,48,0,0.0,0.4,0.0,-3.8000000000000114,1.0,0.895719395645957,1.4049212598425198,-5.136666666666642,0.4,1,3.606,0
STU00761,83.6,65.8,85.9,77.5,93.7,89.6,85.1,3,33,33,0,0.0,0.82,0.0,-4.1000000000000085,1.0,0.6305785303718499,2.0614285714285714,-2.720000000000013,0.82,3,3.009,0
STU00762,93.4,76.4,76.7,77.3,93.6,91.0,86.1,2,30,30,0,0.0,0.55,0.0,-2.5999999999999943,1.0,0.7151511121859718,1.25294776119403,0.0,0.55,1,3.05,0
STU00763,66.8,68.6,52.0,71.2,82.2,84.7,76.2,3,45,45,0,0.036151713242533495,0.55,0.0,2.5,1.0,0.5662847836553473,1.5977419354838711,2.759999999999991,0.55,1,2.153,1
STU00764,64.3,48.6,41.4,53.4,56.1,52.7,52.1,3,45,0,15,0.053886970870792424,0.55,1.0,-3.3999999999999986,0.0,0.8092325441218491,1.3367763157894734,-0.3500000000000014,0.55,1,0.0,2
STU00765,68.6,73.3,43.2,68.7,72.2,72.6,69.1,3,33,33,0,0.024927462172679594,0.18,0.0,0.3999999999999915,1.0,0.5710413125305007,1.761372549019608,-7.0,0.18,0,1.455,2
STU00766,64.1,71.3,43.5,80.3,66.0,63.9,66.1,6,90,81,3,0.0554048587252993,0.55,0.1,-2.1000000000000014,0.9,0.5471571280602214,1.0741249999999998,-0.17499999999999716,0.55,1,1.16,2
STU00767,81.4,95.5,79.6,97.1,90.1,89.9,90.9,6,90,90,0,0.0,0.55,0.0,-0.19999999999998863,1.0,0.7715559878949183,2.6260000000000003,-3.924999999999997,0.55,1,3.593,0
STU00768,88.2,76.2,76.9,89.5,77.7,78.8,79.5,2,30,30,0,0.0,0.55,0.0,1.0999999999999943,1.0,0.8167666939542801,1.3422077922077922,0.0,0.55,1,2.46,1
STU00769,84.0,69.3,78.0,83.4,83.9,82.3,80.5,8,117,117,0,0.0,0.55,0.0,-1.6000000000000085,1.0,0.7968115270111131,2.0654605263157895,-4.730000000000004,0.55,1,2.523,0
STU00770,75.7,50.7,39.9,54.7,50.0,48.7,49.4,2,30,0,10,0.0,0.8,1.0,-1.2999999999999972,0.0,0.8181270284572834,0.9632999999999998,0.0,0.8,2,0.0,2
STU00771,97.0,79.1,92.4,80.4,90.0,91.9,87.7,3,45,45,0,0.0,0.62,0.0,1.9000000000000057,1.0,0.7840704847512606,1.9215168539325846,1.6500000000000057,0.62,1,3.267,0
STU00772,63.3,50.3,38.1,57.1,51.7,54.7,51.8,2,30,0,10,0.061615063093370295,0.73,1.0,3.0,0.0,0.754842454282512,1.015175879396985,0.0,0.73,2,0.0,2
STU00773,96.7,90.0,93.8,90.7,94.0,96.0,93.5,2,30,30,0,0.0,0.8,0.0,2.0,1.0,0.9168669072444006,0.9828840970350404,0.0,0.8,2,3.87,0
STU00774,88.8,83.4,74.2,77.1,81.7,87.7,82.3,2,21,21,0,0.0,0.71,0.0,6.0,1.0,0.8232798822997223,2.527322834645669,0.0,0.71,3,2.757,0
STU00775,71.4,92.6,65.6,79.7,89.6,87.6,85.6,4,60,60,0,0.010516273104099165,0.55,0.0,-2.0,1.0,0.6384723769582437,2.112911392405063,-0.6300000000000097,0.55,1,3.11,0
STU00776,84.9,86.1,75.9,86.4,85.5,94.4,87.5,2,21,21,0,0.0,0.71,0.0,8.900000000000006,1.0,0.7811570832258393,1.1528716216216217,0.0,0.71,3,3.243,0
STU00777,98.3,93.3,89.3,96.6,90.2,87.8,90.8,2,30,30,0,0.0,0.8,0.0,-2.4000000000000057,1.0,0.8827964733181349,1.4108366533864543,0.0,0.8,2,3.6,0
STU00778,59.7,77.5,27.7,63.8,49.7,44.9,52.3,5,75,6,23,0.09213937269159149,0.55,0.92,-4.800000000000004,0.08,0.3690641870998287,1.3507947019867552,-1.9166666666666572,0.55,1,0.08,2
STU00779,81.7,82.6,65.7,80.1,66.8,70.5,72.2,2,30,30,0,0.0,0.8,0.0,3.700000000000003,1.0,0.7415580873344608,1.748944099378882,0.0,0.8,3,1.76,2
STU00780,65.0,71.7,54.8,86.8,88.2,90.8,83.0,2,21,21,0,0.04868644955601476,0.71,0.0,2.5999999999999943,1.0,0.49387309452623995,1.7785714285714285,0.0,0.71,3,2.857,1
STU00781,74.6,64.1,48.0,72.3,58.5,56.8,59.8,5,63,30,11,0.00038949159644812646,0.62,0.5238095238095238,-1.7000000000000028,0.47619047619047616,0.6997353019602723,1.4854777070063694,-1.7227272727272762,0.62,1,0.505,2
STU00782,78.0,63.5,73.0,74.5,87.0,86.2,80.0,3,33,33,0,0.0,0.18,0.0,-0.7999999999999972,1.0,0.6712768811159019,2.4186046511627906,-9.429999999999993,0.18,0,2.555,0
STU00783,96.1,98.0,90.6,97.9,94.5,94.2,95.1,4,48,48,0,0.0,0.4,0.0,-0.29999999999999716,1.0,0.8977312907635532,1.0418258426966291,-1.423333333333332,0.4,1,3.944,0
STU00784,83.8,93.0,82.0,97.2,92.4,96.0,93.2,2,30,30,0,0.0,0.8,0.0,3.5999999999999943,1.0,0.7999111308554232,2.596285714285715,0.0,0.8,2,3.74,0
STU00785,59.1,50.8,50.4,63.6,78.9,71.9,67.5,2,27,24,1,0.09761213039371694,0.22,0.1111111111111111,-7.0,0.8888888888888888,0.5783932848942959,1.6875,0.0,0.22,0,1.133,2
STU00786,71.2,76.6,62.1,75.5,77.9,75.9,75.2,5,63,63,0,0.011404690393121713,0.62,0.0,-2.0,1.0,0.7835642255900277,1.8445283018867924,-3.0799999999999983,0.62,1,2.019,1
STU00787,79.3,50.5,54.2,50.8,73.0,74.7,64.9,2,30,30,0,0.0,0.8,0.0,1.7000000000000028,1.0,0.5946291135817033,2.556666666666667,0.0,0.8,3,1.06,2
STU00788,80.5,58.3,77.7,78.6,94.1,93.8,84.7,5,63,63,0,0.0,0.62,0.0,-0.29999999999999716,1.0,0.5094957243362251,1.300511811023622,-1.3336363636363728,0.62,1,2.967,0
STU00789,75.4,72.4,66.2,82.7,80.2,82.4,78.7,2,30,30,0,0.0,0.8,0.0,2.200000000000003,1.0,0.7587946932590413,1.0620415224913495,0.0,0.8,3,2.37,1
STU00790,67.2,57.2,68.2,89.4,88.9,87.7,81.8,2,30,30,0,0.03353899223292195,0.8,0.0,-1.2000000000000028,1.0,0.5080797264235234,5.0,0.0,0.8,2,2.7,1
STU00791,71.7,65.6,67.4,70.4,87.1,81.9,77.9,3,45,45,0,0.009229517863897321,0.55,0.0,-5.199999999999989,1.0,0.6837950734799416,1.8083928571428571,0.4000000000000057,0.55,1,2.253,1
STU00792,65.0,80.6,38.5,69.2,58.3,56.4,60.7,2,30,21,3,0.04868644955601476,0.4,0.3,-1.8999999999999986,0.7,0.4768418552249766,2.852168674698795,0.0,0.4,1,0.73,2
STU00793,73.5,75.7,70.9,84.0,92.9,90.6,86.1,5,63,63,0,0.00282842712474619,0.62,0.0,-2.3000000000000114,1.0,0.6853979586136727,1.5125675675675676,-2.2054545454545433,0.62,1,3.095,0
STU00794,87.2,60.5,60.3,73.3,71.8,75.0,70.1,5,75,72,1,0.0,0.55,0.04,3.200000000000003,0.96,0.7602617167733855,1.3948469387755102,0.4066666666666663,0.55,1,1.516,2
STU00795,95.5,69.5,92.1,74.5,86.8,85.9,82.6,7,105,105,0,0.0,0.55,0.0,-0.8999999999999915,1.0,0.687096038873125,2.955412844036697,-0.8599999999999994,0.55,1,2.783,0
STU00796,74.6,60.9,72.0,75.5,89.5,86.1,80.3,5,63,63,0,0.00038949159644812646,0.62,0.0,-3.4000000000000057,1.0,0.6180023269413514,1.6837096774193547,-1.3499999999999943,0.62,1,2.562,0
STU00797,90.7,49.5,75.5,60.9,78.1,76.4,70.5,1,15,15,0,0.0,0.55,0.0,-1.6999999999999886,1.0,0.5845190203577973,1.5360335195530723,0.0,0.55,1,1.54,2
STU00798,83.1,67.4,73.2,86.9,93.0,94.9,86.8,2,30,30,0,0.0,0.55,0.0,1.9000000000000057,1.0,0.593050644701607,1.6594117647058821,0.0,0.55,1,3.13,0
STU00799,82.3,71.5,73.8,71.8,86.5,80.6,79.0,3,33,33,0,0.0,0.82,0.0,-5.900000000000006,1.0,0.7823024524202852,1.6475935828877004,-7.5,0.82,3,2.364,1
STU00800,55.8,71.1,23.1,60.1,46.9,40.9,48.3,3,33,3,10,0.12952689296049685,0.82,0.9090909090909091,-6.0,0.09090909090909091,0.387453403133008,0.9099999999999999,-3.3400000000000034,0.82,3,0.091,2
STU00801,84.0,71.6,65.7,76.5,82.2,78.4,77.0,3,33,33,0,0.0,0.82,0.0,-3.799999999999997,1.0,0.7868047321767618,1.900632911392405,-4.489999999999995,0.82,3,2.145,1
STU00802,79.9,56.6,55.8,64.0,70.6,73.2,66.8,5,63,60,1,0.0,0.62,0.047619047619047616,2.6000000000000085,0.9523809523809523,0.7363756881890864,1.3428865979381441,-1.1945454545454481,0.62,1,1.214,2
STU00803,81.1,54.4,64.8,69.8,80.9,79.3,73.2,2,30,30,0,0.0,0.18,0.0,-1.6000000000000085,1.0,0.6365244926484805,2.379,0.0,0.18,0,1.79,2
STU00804,84.1,71.4,87.0,78.3,92.1,89.7,85.7,2,30,30,0,0.0,0.8,0.0,-2.3999999999999915,1.0,0.7123370027271496,1.6795477386934674,0.0,0.8,2,3.15,0
STU00805,69.1,50.4,53.9,65.5,75.7,76.9,68.6,6,90,87,1,0.022064095184174168,0.55,0.03333333333333333,1.2000000000000028,0.9666666666666667,0.5946990144486582,1.2329032258064514,-3.8349999999999937,0.55,1,1.357,2
STU00806,80.9,59.7,72.7,85.0,84.7,82.0,79.0,2,30,30,0,0.0,0.55,0.0,-2.700000000000003,1.0,0.6402516311518718,1.3110638297872341,0.0,0.55,1,2.37,1
STU00807,94.0,88.2,81.1,88.3,81.3,77.4,82.2,2,24,24,0,0.0,0.75,0.0,-3.8999999999999915,1.0,0.839573485150781,1.5338755980861245,0.0,0.75,2,2.663,0
STU00808,89.8,93.3,93.5,92.3,95.6,99.3,95.7,1,15,15,0,0.0,0.55,0.0,3.700000000000003,1.0,0.9070842675682244,1.7279166666666668,0.0,0.55,1,3.86,0
STU00809,76.8,89.6,49.2,76.7,69.8,79.1,74.5,3,33,33,0,0.0,0.73,0.0,9.299999999999997,1.0,0.4991485028252165,2.105434782608696,3.489999999999995,0.73,2,1.982,2
STU00810,66.7,88.8,42.0,83.0,67.0,62.3,68.8,2,27,27,0,0.03681503718540784,0.22,0.0,-4.700000000000003,1.0,0.38418797962004314,0.9126530612244897,0.0,0.22,0,1.456,2
STU00811,90.4,80.2,80.7,83.2,92.0,91.6,87.7,6,90,90,0,0.0,0.55,0.0,-0.4000000000000057,1.0,0.8057264242820908,1.6766176470588234,0.14500000000001023,0.55,1,3.243,0
STU00812,58.0,48.2,30.7,45.4,45.6,47.0,44.9,5,75,0,25,0.10791491847575861,0.55,1.0,1.3999999999999986,0.0,0.7607140251126745,0.8934183673469388,-4.43,0.55,1,0.0,2
STU00813,88.9,78.7,85.6,81.2,93.4,85.6,86.3,2,27,27,0,0.0,0.22,0.0,-7.800000000000011,1.0,0.813392866636288,2.4931111111111113,0.0,0.22,0,3.111,0
STU00814,77.1,86.1,61.7,92.1,84.2,75.9,80.9,2,30,30,0,0.0,0.8,0.0,-8.299999999999997,1.0,0.6080816411546917,2.302992700729927,0.0,0.8,2,2.61,0
STU00815,69.7,58.4,49.0,62.6,64.7,66.4,62.4,2,30,18,4,0.018785463252995096,0.55,0.4,1.7000000000000028,0.6,0.7683824992219571,1.294468085106383,0.0,0.55,1,0.66,2
STU00816,77.5,65.4,41.1,73.6,61.1,61.8,61.8,3,33,24,3,0.0,0.18,0.2727272727272727,0.6999999999999957,0.7272727272727273,0.6007020049024929,4.119999999999999,-1.1300000000000097,0.18,0,0.818,2
STU00817,87.2,86.9,86.4,86.0,95.6,92.8,91.1,3,33,33,0,0.0,0.18,0.0,-2.799999999999997,1.0,0.8540243551516595,1.6999521531100477,-5.950000000000003,0.18,0,3.573,0
STU00818,86.4,62.9,75.3,71.2,77.0,82.4,75.5,2,30,30,0,0.0,0.73,0.0,5.400000000000006,1.0,0.7573228024263049,1.549736842105263,0.0,0.73,2,2.06,1
STU00819,84.5,82.8,81.4,89.6,86.2,89.2,86.6,2,30,30,0,0.0,0.8,0.0,3.0,1.0,0.8769462628677122,1.4250632911392407,0.0,0.8,2,3.13,0
STU00820,82.4,86.5,83.1,85.7,93.5,90.0,89.2,4,60,60,0,0.0,0.62,0.0,-3.5,1.0,0.8651008607226207,1.3804761904761904,2.480000000000004,0.62,1,3.45,0
STU00821,81.1,82.6,72.9,80.0,87.9,86.1,83.8,4,60,60,0,0.0,0.55,0.0,-1.8000000000000114,1.0,0.8036867582436455,1.922470588235294,-2.799999999999997,0.55,1,2.84,0
STU00822,80.9,85.0,73.6,95.4,97.0,89.8,90.5,2,30,30,0,0.0,0.8,0.0,-7.200000000000003,1.0,0.6858733447229357,1.5970588235294119,0.0,0.8,2,3.56,0
STU00823,98.4,70.9,95.2,79.9,91.7,89.3,86.4,5,63,63,0,0.0,0.62,0.0,-2.4000000000000057,1.0,0.6702526219462339,1.3809836065573773,-0.539090909090902,0.62,1,3.119,0
STU00824,92.9,84.8,84.6,92.0,82.2,83.1,84.6,2,24,24,0,0.0,0.75,0.0,0.8999999999999915,1.0,0.8708231186834631,3.02697247706422,0.0,0.75,2,2.913,0
STU00825,58.8,46.0,27.6,47.2,35.5,25.2,34.9,2,21,0,7,0.10038772833369626,0.71,1.0,-10.3,0.0,0.6615230190003067,1.284056603773585,0.0,0.71,3,0.0,2
STU00826,92.5,72.9,89.6,81.9,92.3,90.9,87.1,3,45,45,0,0.0,0.55,0.0,-1.3999999999999915,1.0,0.7292356498108858,1.625311004784689,-0.3299999999999983,0.55,1,3.227,0
STU00827,69.5,75.4,41.4,69.4,56.5,55.4,59.4,2,30,6,8,0.01985876054466568,0.8,0.8,-1.1000000000000014,0.2,0.5577305999481512,1.0250442477876107,0.0,0.8,2,0.23,2
STU00828,79.7,67.7,63.5,69.1,87.9,79.8,77.2,1,15,15,0,0.0,0.62,0.0,-8.100000000000009,1.0,0.6666666666666666,1.6542857142857144,0.0,0.62,1,2.2,1
STU00829,81.3,90.3,74.7,93.8,92.3,94.5,91.1,3,33,33,0,0.0,0.18,0.0,2.200000000000003,1.0,0.7259927008271496,3.2008108108108106,-3.660000000000011,0.18,0,3.564,0
STU00830,82.7,80.6,74.2,86.2,89.6,89.8,86.3,5,63,63,0,0.0,0.62,0.0,0.20000000000000284,1.0,0.7780090091918144,1.3907851239669422,-3.269999999999996,0.62,1,3.129,0
STU00831,74.1,61.6,60.0,68.9,68.9,66.9,66.3,2,30,30,0,0.0013145341380124112,0.8,0.0,-2.0,1.0,0.8603058897288633,1.0468421052631578,0.0,0.8,2,1.2,2
STU00832,80.4,82.3,56.0,78.9,70.5,69.7,71.8,3,33,33,0,0.0,0.73,0.0,-0.7999999999999972,1.0,0.6601111292724571,1.0811583011583012,8.670000000000002,0.73,2,1.655,2
STU00833,63.4,69.4,33.0,58.8,49.9,49.7,52.4,5,63,3,20,0.060826816698144166,0.62,0.9523809523809523,-0.19999999999999574,0.047619047619047616,0.5529193460782371,1.731864406779661,1.489090909090912,0.62,1,0.048,2
STU00834,88.0,66.2,84.8,88.7,94.2,93.5,88.0,2,24,24,0,0.0,0.75,0.0,-0.7000000000000028,1.0,0.6188803045994313,1.3099236641221375,0.0,0.75,2,3.337,0
STU00835,86.0,66.4,83.6,80.0,91.0,82.2,82.3,2,30,30,0,0.0,0.82,0.0,-8.799999999999997,1.0,0.7010611359417374,1.7349729729729726,0.0,0.82,3,2.7,0
STU00836,69.4,74.3,31.6,63.6,55.8,55.4,57.2,3,33,12,7,0.020402817525110636,0.73,0.6363636363636364,-0.3999999999999986,0.36363636363636365,0.4760428346600163,1.2393333333333334,4.819999999999993,0.73,2,0.364,2
STU00837,68.7,73.6,56.6,75.6,78.3,74.7,73.9,3,33,33,0,0.02434551293359824,0.82,0.0,-3.5999999999999943,1.0,0.7116271703351912,1.0404693140794226,-5.760000000000005,0.82,3,1.918,2
STU00838,80.1,89.5,71.8,87.4,93.3,88.5,88.3,2,27,27,0,0.0,0.22,0.0,-4.799999999999997,1.0,0.7234437971526704,1.1217263843648209,0.0,0.22,0,3.311,0
STU00839,87.5,80.3,83.5,87.6,95.1,88.3,88.6,4,48,48,0,0.0,0.4,0.0,-6.799999999999997,1.0,0.813816100469336,1.7719999999999998,-1.7833333333333172,0.4,1,3.331,0
STU00840,75.4,76.5,59.6,79.9,80.0,71.7,74.9,2,30,30,0,0.0,0.73,0.0,-8.299999999999997,1.0,0.7168373062864546,2.4547058823529415,0.0,0.73,2,1.97,2
STU00841,97.1,78.0,94.5,88.8,91.0,89.4,88.6,8,117,117,0,0.0,0.55,0.0,-1.5999999999999943,1.0,0.793661550951948,1.7276999999999996,-2.969285714285718,0.55,1,3.338,0
