student_id,programme,school,semester,credits_registered,credits_passed,failed_courses,failed_ratio,cumulative_gpa,gpa_band,risk_level,avg_attendance,avg_assignments,avg_quizzes,avg_labs,avg_midterm,avg_final,avg_overall,study_hours,base_exam,anxiety,attendance_base
STU01414,BUS,BUS,3,33,33,0,0.0,3.0,Good (3.0-3.5),Low Risk,89.3,67.9,86.0,76.0,91.2,90.1,84.6,22.4,90.1,0.226,85.2
STU01415,CSAI,CS&AI,8,117,114,1,0.0263,1.221,At Risk (<2.0),High Risk,61.4,61.2,50.7,63.4,71.1,69.8,66.1,13.4,78.7,0.34,61.1
STU01416,PHYS,SCI,2,30,30,0,0.0,3.3,Good (3.0-3.5),Low Risk,74.1,88.4,67.6,89.0,94.1,88.2,88.0,18.9,100.0,0.663,74.0
STU01417,MECH,ENGR,1,15,15,0,0.0,3.56,High (>=3.5),Low Risk,87.4,94.0,84.3,97.8,86.8,90.1,90.3,24.1,94.5,0.064,83.3
STU01418,MECH,ENGR,2,30,30,0,0.0,2.06,Below Average (2.0-2.5),Medium Risk,70.2,60.8,63.4,71.6,85.1,79.4,75.6,9.5,88.9,0.574,68.7
STU01419,BUS,BUS,3,33,33,0,0.0,3.545,High (>=3.5),Low Risk,94.4,87.9,92.6,91.8,91.8,88.3,90.3,19.4,100.0,0.178,96.4
STU01420,FIN,BUS,2,27,27,0,0.0,2.811,Average (2.5-3.0),Low Risk,76.9,70.8,76.5,75.2,85.9,93.4,83.4,17.2,93.5,0.33,73.6
STU01421,MATH,SCI,3,33,6,9,0.8182,0.209,At Risk (<2.0),High Risk,70.1,53.1,47.5,61.1,53.5,61.8,56.4,16.7,58.9,0.07,68.5
STU01422,SWE,CS&AI,1,15,15,0,0.0,3.08,Good (3.0-3.5),Medium Risk,62.4,79.9,55.5,87.6,92.8,88.2,85.0,21.6,97.6,0.459,70.9
STU01423,SWE,CS&AI,3,45,45,0,0.0,2.287,Below Average (2.0-2.5),Medium Risk,83.5,57.1,76.5,71.5,82.1,86.7,77.6,33.1,89.4,0.025,79.4
STU01424,DSAI,CS&AI,2,30,30,0,0.0,3.47,Good (3.0-3.5),Low Risk,86.9,93.6,85.6,96.9,85.7,88.0,89.2,23.3,92.0,0.075,86.9
STU01425,DSAI,CS&AI,5,63,63,0,0.0,2.376,Below Average (2.0-2.5),Medium Risk,73.8,62.1,67.0,73.6,85.8,87.3,79.0,16.8,95.7,0.454,73.5
STU01426,DSAI,CS&AI,5,63,51,4,0.1905,1.11,At Risk (<2.0),High Risk,70.0,67.1,48.3,71.5,68.8,66.9,66.3,11.3,74.9,0.352,66.4
STU01427,CSAI,CS&AI,1,15,15,0,0.0,2.74,Average (2.5-3.0),Low Risk,87.1,81.4,74.9,94.2,82.9,78.8,82.3,17.7,89.3,0.296,89.7
STU01428,CSAI,CS&AI,5,75,21,18,0.72,0.28,At Risk (<2.0),High Risk,81.1,54.0,61.5,54.8,57.1,57.6,56.9,13.2,64.0,0.333,82.5
STU01429,PHYS,SCI,2,30,24,2,0.2,1.0,At Risk (<2.0),High Risk,78.9,68.4,59.8,66.8,63.6,64.2,64.6,23.1,75.2,0.354,74.9
STU01430,SWE,CS&AI,4,48,45,1,0.0625,1.162,At Risk (<2.0),High Risk,69.9,48.5,51.4,64.2,75.5,71.5,66.1,23.2,79.2,0.328,71.8
STU01431,BUS,BUS,3,33,33,0,0.0,2.755,Average (2.5-3.0),Low Risk,73.9,77.4,65.2,78.3,89.9,84.6,82.2,21.3,93.2,0.45,72.6
STU01432,EEE,ENGR,2,30,30,0,0.0,3.07,Good (3.0-3.5),Low Risk,76.1,71.7,79.6,81.0,93.6,89.1,85.7,20.4,100.0,0.374,79.3
STU01433,CSAI,CS&AI,8,117,96,6,0.1579,0.972,At Risk (<2.0),High Risk,90.1,75.4,67.5,69.2,59.9,60.7,64.6,14.5,69.3,0.465,91.1
STU01434,CSAI,CS&AI,2,30,30,0,0.0,2.02,Below Average (2.0-2.5),Medium Risk,58.6,67.1,50.9,81.9,80.1,79.3,75.2,15.8,89.1,0.553,66.4
STU01435,CSAI,CS&AI,8,117,117,0,0.0,2.159,Below Average (2.0-2.5),Medium Risk,89.5,79.2,74.6,76.5,76.7,76.1,76.6,22.8,85.2,0.352,86.3
STU01436,FIN,BUS,1,15,6,3,0.6,0.4,At Risk (<2.0),High Risk,65.6,54.6,30.9,56.5,66.4,61.1,58.0,27.9,65.1,0.314,68.6
STU01437,CSAI,CS&AI,8,117,117,0,0.0,3.095,Good (3.0-3.5),Low Risk,95.1,81.1,89.7,90.4,86.5,84.4,86.0,18.4,94.3,0.302,95.5
STU01438,MECH,ENGR,3,33,27,2,0.1818,0.845,At Risk (<2.0),High Risk,82.2,69.4,59.1,64.2,64.5,57.2,62.5,21.7,68.4,0.266,81.2
STU01439,BUS,BUS,3,33,33,0,0.0,3.509,High (>=3.5),Low Risk,72.8,84.8,69.4,93.2,92.3,95.5,90.0,25.0,100.0,0.109,72.5
STU01440,FIN,BUS,2,27,27,0,0.0,2.011,Below Average (2.0-2.5),Medium Risk,64.2,68.7,47.8,71.8,84.2,79.5,75.0,24.6,82.3,0.282,65.0
STU01441,DSAI,CS&AI,5,63,63,0,0.0,2.267,Below Average (2.0-2.5),Medium Risk,82.2,58.6,67.8,75.1,85.0,84.9,77.8,26.5,91.1,0.378,82.9
STU01442,CSAI,CS&AI,6,90,66,8,0.2667,0.817,At Risk (<2.0),High Risk,87.2,59.7,64.7,62.1,63.6,65.0,63.3,18.4,71.6,0.345,87.7
STU01443,CSAI,CS&AI,1,15,12,1,0.2,0.8,At Risk (<2.0),High Risk,57.2,46.6,36.2,55.0,75.6,69.4,62.4,7.4,76.0,0.439,62.6
STU01444,CSAI,CS&AI,5,75,75,0,0.0,2.98,Average (2.5-3.0),Low Risk,72.9,68.9,72.9,79.8,94.1,90.9,85.1,24.4,100.0,0.282,72.6
STU01445,CSAI,CS&AI,1,15,15,0,0.0,1.06,At Risk (<2.0),High Risk,67.4,59.0,47.4,64.0,73.0,68.8,65.7,18.4,77.7,0.191,71.2
STU01446,MECH,ENGR,3,33,33,0,0.0,3.227,Good (3.0-3.5),Low Risk,96.5,76.4,95.8,83.7,91.4,88.4,87.6,11.2,100.0,0.464,98.1
STU01447,BUS,BUS,3,33,33,0,0.0,2.582,Average (2.5-3.0),Low Risk,74.1,57.7,74.2,74.0,92.0,87.2,81.0,23.0,100.0,0.636,74.0
STU01448,MECH,ENGR,3,33,0,11,1.0,0.0,At Risk (<2.0),High Risk,85.4,45.9,36.6,48.2,46.9,48.3,46.3,22.2,49.4,0.135,83.3
STU01449,EEE,ENGR,2,30,30,0,0.0,2.94,Average (2.5-3.0),Low Risk,77.0,71.0,72.6,84.3,91.5,87.4,84.2,17.6,100.0,0.497,77.8
STU01450,CSAI,CS&AI,6,90,84,2,0.0667,1.227,At Risk (<2.0),High Risk,70.8,69.9,58.0,71.0,67.7,65.3,66.8,24.7,77.1,0.333,73.6
STU01451,PHYS,SCI,2,30,30,0,0.0,1.57,At Risk (<2.0),High Risk,72.8,71.4,56.7,81.3,71.8,69.5,71.0,13.9,79.4,0.259,70.1
STU01452,EEE,ENGR,2,30,27,1,0.1,1.57,At Risk (<2.0),High Risk,83.1,58.1,64.1,71.1,74.0,75.1,70.5,10.0,77.0,0.416,83.8
STU01453,BUS,BUS,2,30,30,0,0.0,2.27,Below Average (2.0-2.5),Medium Risk,78.5,63.3,72.2,70.5,84.2,82.8,77.4,23.8,84.4,0.154,77.2
STU01454,BUS,BUS,3,33,33,0,0.0,3.245,Good (3.0-3.5),Low Risk,79.0,85.6,77.6,85.3,89.9,91.2,87.7,30.1,94.9,0.17,80.2
STU01455,DSAI,CS&AI,5,63,63,0,0.0,2.076,Below Average (2.0-2.5),Medium Risk,63.8,46.8,62.9,77.8,86.1,84.4,76.1,12.3,95.1,0.567,65.3
STU01456,CSAI,CS&AI,6,90,90,0,0.0,3.623,High (>=3.5),Low Risk,90.1,96.8,83.4,89.7,91.9,91.6,91.3,28.5,100.0,0.168,90.7
STU01457,DSAI,CS&AI,5,63,63,0,0.0,2.871,Average (2.5-3.0),Low Risk,81.0,67.1,74.7,78.8,90.6,90.7,83.7,17.8,95.7,0.29,78.5
STU01458,SWE,CS&AI,1,15,15,0,0.0,3.46,Good (3.0-3.5),Low Risk,92.1,82.6,85.3,92.7,88.8,96.3,90.4,26.5,95.2,0.124,91.0
STU01459,BUS,BUS,3,33,24,3,0.2727,0.809,At Risk (<2.0),High Risk,70.4,81.2,41.9,74.3,62.7,56.6,63.3,29.1,65.0,0.347,73.6
STU01460,DSAI,CS&AI,5,63,63,0,0.0,2.186,Below Average (2.0-2.5),Medium Risk,96.8,81.0,80.1,75.4,74.3,76.2,76.6,16.9,80.9,0.417,100.0
STU01461,PHYS,SCI,2,30,30,0,0.0,3.1,Good (3.0-3.5),Low Risk,96.8,69.5,95.8,89.2,91.0,83.6,85.8,18.0,100.0,0.317,98.6
STU01462,MECH,ENGR,3,33,33,0,0.0,3.218,Good (3.0-3.5),Medium Risk,63.4,83.0,61.7,90.5,92.8,90.0,87.0,20.9,99.9,0.296,64.0
STU01463,CSAI,CS&AI,7,105,105,0,0.0,3.117,Good (3.0-3.5),Low Risk,80.3,79.4,79.2,94.7,87.1,86.7,86.2,13.5,100.0,0.551,80.7
STU01464,DSAI,CS&AI,5,63,63,0,0.0,2.476,Below Average (2.0-2.5),Medium Risk,80.3,75.3,67.7,81.0,81.9,83.4,79.8,30.5,88.5,0.056,76.5
STU01465,CIV,ENGR,2,24,24,0,0.0,1.963,At Risk (<2.0),High Risk,91.8,75.3,66.5,86.8,71.7,74.0,74.7,19.7,76.7,0.3,90.5
STU01466,CIV,ENGR,2,24,21,1,0.125,1.075,At Risk (<2.0),High Risk,64.5,53.5,54.5,68.0,78.3,62.5,65.9,21.3,80.0,0.554,69.7
STU01467,SWE,CS&AI,3,45,45,0,0.0,2.18,Below Average (2.0-2.5),Medium Risk,78.8,69.1,70.2,64.7,82.5,82.8,76.7,27.4,87.6,0.17,83.7
STU01468,DSAI,CS&AI,5,63,63,0,0.0,2.286,Below Average (2.0-2.5),Medium Risk,81.4,57.1,71.3,72.6,88.2,84.6,78.4,25.6,93.7,0.308,78.6
STU01469,MATH,SCI,3,33,33,0,0.0,2.664,Average (2.5-3.0),Low Risk,92.5,75.3,85.1,94.3,80.5,80.1,82.1,16.9,91.6,0.284,91.9
STU01470,CSAI,CS&AI,4,60,57,1,0.05,1.16,At Risk (<2.0),High Risk,64.5,56.5,52.7,70.8,72.1,67.6,66.3,19.7,79.1,0.356,60.0
STU01471,BUS,BUS,1,15,0,5,1.0,0.0,At Risk (<2.0),High Risk,97.6,58.7,50.7,52.6,47.5,34.7,46.4,22.2,49.1,0.499,97.9
STU01472,CSAI,CS&AI,7,105,105,0,0.0,2.823,Average (2.5-3.0),Low Risk,77.7,64.4,73.9,76.9,90.9,91.0,83.2,28.9,100.0,0.213,78.9
STU01473,CSAI,CS&AI,3,45,45,0,0.0,3.833,High (>=3.5),Low Risk,90.2,95.6,86.4,98.3,96.7,92.2,94.4,25.0,100.0,0.073,92.0
STU01474,SWE,CS&AI,3,45,42,1,0.0667,1.127,At Risk (<2.0),High Risk,62.2,46.7,48.2,61.6,73.0,74.2,65.2,22.0,77.9,0.257,60.0
STU01475,MECH,ENGR,2,30,30,0,0.0,2.9,Average (2.5-3.0),Low Risk,86.8,84.7,73.0,84.3,86.2,86.1,84.3,17.6,94.6,0.453,83.5
STU01476,MECH,ENGR,3,33,33,0,0.0,2.818,Average (2.5-3.0),Low Risk,71.0,88.6,63.0,91.9,83.6,84.0,83.6,14.0,90.7,0.276,73.5
STU01477,SWE,CS&AI,4,48,48,0,0.0,1.731,At Risk (<2.0),High Risk,89.5,65.9,65.9,70.3,77.8,72.0,72.0,12.3,78.9,0.59,89.3
STU01478,FIN,BUS,2,27,27,0,0.0,3.033,Good (3.0-3.5),Medium Risk,64.8,70.7,62.1,82.3,95.0,91.7,85.2,27.1,100.0,0.404,64.0
STU01479,SWE,CS&AI,1,15,15,0,0.0,1.18,At Risk (<2.0),High Risk,78.0,75.9,47.5,76.1,62.7,65.9,66.2,7.6,68.3,0.395,74.6
STU01480,SWE,CS&AI,4,48,48,0,0.0,2.55,Average (2.5-3.0),Low Risk,92.6,78.3,83.2,82.5,79.5,81.9,80.9,25.5,84.6,0.245,94.8
STU01481,SWE,CS&AI,3,45,45,0,0.0,3.52,High (>=3.5),Low Risk,84.3,87.8,80.5,89.8,91.6,93.5,90.2,15.5,97.1,0.155,84.2
STU01482,CSAI,CS&AI,7,105,87,6,0.1714,0.997,At Risk (<2.0),High Risk,80.1,60.1,65.9,63.4,65.3,66.4,64.6,17.2,74.9,0.481,78.9
STU01483,EEE,ENGR,1,15,15,0,0.0,2.52,Average (2.5-3.0),Low Risk,81.5,92.6,64.0,88.2,81.3,75.2,80.5,11.2,89.6,0.709,82.8
STU01484,DSAI,CS&AI,1,15,15,0,0.0,2.46,Below Average (2.0-2.5),Medium Risk,64.1,64.7,65.1,71.4,91.7,85.5,80.1,17.6,100.0,0.521,63.1
STU01485,EEE,ENGR,2,30,30,0,0.0,1.99,At Risk (<2.0),High Risk,83.8,89.6,71.1,77.1,72.7,71.6,75.4,14.8,78.9,0.38,83.7
STU01486,CSAI,CS&AI,1,15,15,0,0.0,1.46,At Risk (<2.0),High Risk,78.5,72.5,57.3,72.7,68.6,71.2,69.5,14.0,76.4,0.505,76.8
STU01487,FIN,BUS,2,27,27,0,0.0,1.6,At Risk (<2.0),High Risk,73.5,83.6,52.0,73.6,72.5,66.3,70.4,24.8,72.7,0.379,74.2
STU01488,SWE,CS&AI,3,45,45,0,0.0,2.44,Below Average (2.0-2.5),Medium Risk,84.1,75.7,69.4,83.8,80.7,80.8,79.3,26.4,84.2,0.128,84.1
STU01489,BUS,BUS,3,33,33,0,0.0,3.364,Good (3.0-3.5),Low Risk,80.9,92.1,71.5,96.2,89.1,89.1,88.8,25.8,92.9,0.25,81.3
STU01490,SWE,CS&AI,4,48,48,0,0.0,2.35,Below Average (2.0-2.5),Medium Risk,81.8,93.1,62.7,87.7,77.2,73.1,78.5,16.4,83.7,0.803,77.0
STU01491,CSAI,CS&AI,1,15,9,2,0.4,0.72,At Risk (<2.0),High Risk,80.9,62.0,47.9,68.5,68.1,60.9,63.1,16.1,69.2,0.531,79.6
STU01492,CHEM,SCI,2,21,21,0,0.0,3.529,High (>=3.5),Low Risk,91.5,94.4,88.3,93.9,89.5,89.5,90.8,25.5,100.0,0.248,88.4
STU01493,EEE,ENGR,2,30,30,0,0.0,3.58,High (>=3.5),Low Risk,93.1,97.7,93.3,89.1,87.0,93.4,91.5,26.7,100.0,0.292,95.0
STU01494,PHYS,SCI,2,30,27,1,0.1,0.9,At Risk (<2.0),High Risk,67.2,85.5,37.7,81.3,55.9,53.9,61.7,33.7,60.2,0.149,66.0
STU01495,SWE,CS&AI,2,30,30,0,0.0,2.38,Below Average (2.0-2.5),Medium Risk,83.4,63.9,71.2,75.6,80.8,88.2,78.7,17.7,89.2,0.426,80.8
STU01496,EEE,ENGR,2,30,30,0,0.0,3.8,High (>=3.5),Low Risk,94.7,96.2,92.1,95.2,91.7,94.8,93.9,16.7,100.0,0.328,100.0
STU01497,CHEM,SCI,2,21,21,0,0.0,3.229,Good (3.0-3.5),Low Risk,82.7,60.5,84.4,88.5,92.9,95.4,87.2,25.5,100.0,0.289,86.9
STU01498,EEE,ENGR,2,30,30,0,0.0,2.3,Below Average (2.0-2.5),Medium Risk,83.0,96.8,62.2,88.0,73.1,74.2,78.1,21.3,77.3,0.311,83.9
STU01499,DSAI,CS&AI,5,63,63,0,0.0,3.762,High (>=3.5),Low Risk,95.0,97.2,92.7,98.6,90.7,89.9,92.8,28.8,100.0,0.055,98.0
STU01500,CIV,ENGR,2,24,21,1,0.125,1.088,At Risk (<2.0),High Risk,69.2,72.2,45.4,75.7,62.0,62.6,64.1,24.2,69.8,0.282,66.6
STU01501,CIV,ENGR,1,15,0,5,1.0,0.0,At Risk (<2.0),High Risk,66.1,64.3,25.5,60.1,38.4,36.1,43.6,27.0,42.1,0.335,60.0
STU01502,FIN,BUS,2,27,27,0,0.0,3.111,Good (3.0-3.5),Low Risk,89.4,91.1,70.8,93.2,84.4,87.2,86.2,24.8,87.2,0.118,90.1
STU01503,DSAI,CS&AI,5,63,63,0,0.0,2.129,Below Average (2.0-2.5),Medium Risk,80.7,77.5,69.6,81.5,73.4,76.7,75.8,20.6,81.1,0.26,82.1
STU01504,SWE,CS&AI,4,48,6,14,0.875,0.125,At Risk (<2.0),High Risk,61.6,48.0,42.1,63.3,58.2,54.6,54.8,5.0,65.7,0.59,60.0
STU01505,PHYS,SCI,2,30,30,0,0.0,1.37,At Risk (<2.0),High Risk,68.1,70.9,48.5,72.4,69.3,72.1,68.8,27.0,78.6,0.266,69.8
STU01506,MECH,ENGR,3,33,33,0,0.0,1.245,At Risk (<2.0),High Risk,94.6,77.7,63.1,68.3,65.5,66.0,67.6,25.5,74.5,0.418,93.2
STU01507,MATH,SCI,3,33,33,0,0.0,3.173,Good (3.0-3.5),Low Risk,97.8,65.9,95.2,79.5,91.3,94.5,87.1,23.6,100.0,0.335,100.0
STU01508,SWE,CS&AI,4,48,48,0,0.0,2.95,Average (2.5-3.0),Low Risk,71.8,97.8,63.8,96.3,80.4,83.3,84.6,14.3,86.2,0.337,70.2
STU01509,CSAI,CS&AI,4,60,60,0,0.0,2.45,Below Average (2.0-2.5),Medium Risk,78.4,65.3,68.2,84.6,85.4,82.3,79.6,6.8,93.3,0.635,79.2
STU01510,MATH,SCI,2,30,3,9,0.9,0.1,At Risk (<2.0),High Risk,80.7,44.9,50.7,53.9,62.4,50.5,53.7,20.7,61.6,0.41,81.2
STU01511,CSAI,CS&AI,7,105,105,0,0.0,2.394,Below Average (2.0-2.5),Medium Risk,85.3,79.5,70.0,75.4,79.2,83.4,79.0,22.6,86.4,0.0,84.4
STU01512,CSAI,CS&AI,6,90,75,5,0.1667,0.927,At Risk (<2.0),High Risk,59.5,50.3,46.5,70.3,72.3,66.8,64.4,12.1,78.7,0.454,60.0
STU01513,EEE,ENGR,2,30,30,0,0.0,1.92,At Risk (<2.0),High Risk,82.1,61.9,69.7,80.2,78.3,76.1,74.6,22.5,88.0,0.38,77.6
STU01514,MATH,SCI,3,33,33,0,0.0,1.091,At Risk (<2.0),High Risk,61.1,55.3,43.6,67.4,73.1,68.5,65.2,20.7,82.0,0.505,63.2
STU01515,BUS,BUS,2,30,30,0,0.0,2.79,Average (2.5-3.0),Low Risk,81.9,60.1,83.4,78.4,90.2,88.1,82.6,16.9,96.9,0.556,82.6
STU01516,DSAI,CS&AI,3,45,45,0,0.0,2.973,Average (2.5-3.0),Low Risk,74.5,72.0,65.7,81.6,92.9,90.4,84.6,13.9,100.0,0.404,73.4
STU01517,CSAI,CS&AI,7,105,81,8,0.2286,0.831,At Risk (<2.0),High Risk,86.2,55.2,59.8,67.6,65.0,64.6,63.3,24.0,69.1,0.188,85.2
STU01518,FIN,BUS,2,27,27,0,0.0,2.778,Average (2.5-3.0),Low Risk,71.1,49.5,72.3,71.5,97.7,93.0,82.6,18.7,100.0,0.283,72.3
STU01519,CSAI,CS&AI,1,15,15,0,0.0,1.2,At Risk (<2.0),High Risk,65.4,69.8,48.8,70.0,70.1,64.7,66.3,5.0,73.0,0.651,70.2
STU01520,CSAI,CS&AI,8,117,117,0,0.0,1.831,At Risk (<2.0),High Risk,60.5,74.2,49.4,80.2,76.1,74.2,73.2,17.3,85.3,0.513,60.0
STU01521,DSAI,CS&AI,1,15,15,0,0.0,3.8,High (>=3.5),Low Risk,84.8,94.7,85.4,92.3,94.7,92.8,92.8,23.0,100.0,0.498,85.0
STU01522,MECH,ENGR,1,15,15,0,0.0,3.6,High (>=3.5),Low Risk,91.2,98.6,90.5,97.8,90.5,85.3,91.2,38.2,93.9,0.122,95.6
STU01523,BUS,BUS,3,33,33,0,0.0,3.391,Good (3.0-3.5),Low Risk,81.8,76.0,78.6,89.7,92.3,94.1,88.7,12.4,100.0,0.306,78.8
STU01524,MATH,SCI,3,33,6,9,0.8182,0.182,At Risk (<2.0),High Risk,69.5,86.2,37.3,70.0,44.2,39.6,52.3,24.4,48.6,0.298,71.4
STU01525,MATH,SCI,3,33,33,0,0.0,1.155,At Risk (<2.0),High Risk,78.0,58.1,54.7,63.1,66.7,75.5,66.3,19.3,73.9,0.371,82.6
STU01526,CSAI,CS&AI,3,45,45,0,0.0,1.58,At Risk (<2.0),High Risk,80.3,65.8,60.3,69.9,71.2,75.5,70.4,22.3,78.2,0.084,80.6
STU01527,DSAI,CS&AI,5,63,63,0,0.0,3.543,High (>=3.5),Low Risk,81.7,96.9,74.2,94.1,91.9,89.3,90.4,13.7,100.0,0.545,79.8
STU01528,SWE,CS&AI,1,15,15,0,0.0,2.66,Average (2.5-3.0),Low Risk,76.2,67.0,67.0,76.7,89.5,87.7,81.4,24.2,99.4,0.186,78.2
STU01529,CSAI,CS&AI,5,75,75,0,0.0,3.72,High (>=3.5),Low Risk,94.8,95.5,93.0,98.4,89.8,93.5,93.4,24.4,100.0,0.169,96.9
STU01530,DSAI,CS&AI,2,30,30,0,0.0,3.97,High (>=3.5),Low Risk,97.8,96.3,94.9,97.4,98.0,93.5,96.0,29.3,100.0,0.124,100.0
STU01531,DSAI,CS&AI,4,60,60,0,0.0,3.235,Good (3.0-3.5),Low Risk,81.2,87.0,73.5,89.0,90.5,87.4,87.1,8.8,99.5,0.464,79.1
STU01532,CSAI,CS&AI,7,105,105,0,0.0,2.977,Average (2.5-3.0),Low Risk,78.1,68.3,74.7,80.5,93.1,90.4,84.9,20.8,100.0,0.234,78.0
STU01533,MECH,ENGR,3,33,33,0,0.0,3.855,High (>=3.5),Low Risk,92.8,84.8,91.7,96.0,92.5,97.5,93.3,25.1,99.3,0.077,93.2
STU01534,MATH,SCI,2,30,30,0,0.0,2.68,Average (2.5-3.0),Medium Risk,62.8,68.5,59.6,82.1,88.9,87.6,81.5,13.6,97.3,0.201,60.0
STU01535,CSAI,CS&AI,3,45,45,0,0.0,2.4,Below Average (2.0-2.5),Medium Risk,87.7,53.3,82.0,65.0,89.3,87.5,79.0,19.1,96.2,0.299,89.3
STU01536,SWE,CS&AI,2,30,30,0,0.0,3.6,High (>=3.5),Low Risk,92.5,77.1,89.3,86.3,96.6,95.0,90.9,22.9,100.0,0.22,91.3
STU01537,PHYS,SCI,2,30,30,0,0.0,2.44,Below Average (2.0-2.5),Medium Risk,81.7,54.6,81.2,71.3,90.1,84.8,79.5,20.5,95.2,0.556,81.6
STU01538,MATH,SCI,1,15,15,0,0.0,3.26,Good (3.0-3.5),Low Risk,83.0,79.4,74.3,90.7,90.6,92.3,87.8,33.9,97.0,0.085,81.3
STU01539,PHYS,SCI,1,15,15,0,0.0,1.6,At Risk (<2.0),High Risk,68.8,71.1,49.9,72.8,76.0,71.7,70.9,22.4,77.7,0.261,70.4
STU01540,SWE,CS&AI,3,45,45,0,0.0,1.64,At Risk (<2.0),High Risk,63.2,82.6,42.8,79.1,73.3,68.3,71.0,16.1,76.9,0.422,64.1
STU01541,CHEM,SCI,2,21,6,5,0.7143,0.286,At Risk (<2.0),High Risk,73.4,79.1,40.3,71.3,52.5,50.2,57.4,19.5,62.0,0.32,73.2
STU01542,DSAI,CS&AI,3,45,36,3,0.2,0.84,At Risk (<2.0),High Risk,79.9,57.4,52.7,66.7,66.8,63.7,63.0,25.1,70.5,0.32,81.4
STU01543,DSAI,CS&AI,4,60,60,0,0.0,2.785,Average (2.5-3.0),Low Risk,87.5,70.5,82.1,88.3,86.6,82.8,82.9,19.9,92.6,0.391,86.0
STU01544,CSAI,CS&AI,1,15,9,2,0.4,0.6,At Risk (<2.0),High Risk,85.1,94.2,48.0,64.8,58.0,52.1,61.6,23.1,61.3,0.435,82.7
STU01545,SWE,CS&AI,3,45,45,0,0.0,1.373,At Risk (<2.0),High Risk,68.7,73.4,53.1,73.4,70.2,67.9,68.7,15.6,74.6,0.238,68.4
STU01546,DSAI,CS&AI,5,63,42,7,0.3333,0.771,At Risk (<2.0),High Risk,72.5,74.2,46.7,76.0,60.3,57.0,62.4,23.8,66.8,0.361,73.9
STU01547,DSAI,CS&AI,5,63,63,0,0.0,1.948,At Risk (<2.0),High Risk,88.7,60.1,76.2,71.0,80.8,77.2,74.7,27.3,84.6,0.296,89.7
STU01548,MATH,SCI,1,15,15,0,0.0,3.28,Good (3.0-3.5),Low Risk,81.4,83.9,79.4,88.3,89.2,90.6,87.7,21.9,100.0,0.144,82.7
STU01549,DSAI,CS&AI,5,63,0,21,1.0,0.0,At Risk (<2.0),High Risk,93.1,68.8,37.3,49.0,38.6,37.5,44.2,19.6,44.9,0.488,93.8
STU01550,DSAI,CS&AI,3,45,45,0,0.0,1.913,At Risk (<2.0),High Risk,75.4,59.9,61.5,70.7,83.0,79.0,74.3,19.3,84.1,0.382,73.6
STU01551,CSAI,CS&AI,3,45,45,0,0.0,3.12,Good (3.0-3.5),Low Risk,93.3,71.5,85.3,74.0,92.4,95.2,86.7,21.5,100.0,0.268,94.0
STU01552,SWE,CS&AI,3,45,45,0,0.0,3.733,High (>=3.5),Low Risk,95.6,96.1,92.0,94.8,92.9,93.5,93.8,22.7,100.0,0.345,100.0
STU01553,DSAI,CS&AI,5,63,63,0,0.0,2.11,Below Average (2.0-2.5),Medium Risk,78.2,71.9,68.7,81.1,78.8,76.4,76.4,15.7,84.8,0.214,77.3
STU01554,DSAI,CS&AI,5,63,63,0,0.0,1.443,At Risk (<2.0),High Risk,74.0,74.1,52.0,70.8,72.4,67.5,68.9,18.8,78.0,0.339,74.1
STU01555,DSAI,CS&AI,5,63,63,0,0.0,2.419,Below Average (2.0-2.5),Medium Risk,61.1,69.6,59.1,79.8,86.4,83.2,79.2,9.1,92.9,0.454,64.6
STU01556,MATH,SCI,3,33,27,2,0.1818,0.9,At Risk (<2.0),High Risk,65.6,56.1,41.5,59.5,70.5,66.3,62.5,20.9,70.0,0.296,66.4
STU01557,BUS,BUS,3,33,27,2,0.1818,0.873,At Risk (<2.0),High Risk,81.8,49.3,48.7,62.8,67.2,70.6,63.0,21.0,74.4,0.296,78.9
STU01558,SWE,CS&AI,4,48,12,12,0.75,0.25,At Risk (<2.0),High Risk,70.0,55.0,42.3,56.0,53.8,57.2,54.2,21.4,62.4,0.357,72.2
STU01559,EEE,ENGR,2,30,30,0,0.0,3.43,Good (3.0-3.5),Low Risk,96.6,72.8,88.0,83.5,95.5,94.1,89.1,31.8,100.0,0.0,100.0
STU01560,BUS,BUS,2,30,30,0,0.0,2.84,Average (2.5-3.0),Low Risk,95.4,78.5,88.2,86.1,84.9,79.8,82.9,13.2,89.0,0.579,96.9
STU01561,FIN,BUS,2,27,27,0,0.0,3.367,Good (3.0-3.5),Low Risk,80.6,87.5,79.9,91.2,90.2,88.7,88.5,30.3,93.5,0.434,79.0
STU01562,EEE,ENGR,2,30,30,0,0.0,3.27,Good (3.0-3.5),Low Risk,80.6,82.1,82.0,88.5,88.4,90.7,87.5,27.5,100.0,0.208,81.7
STU01563,BUS,BUS,3,33,33,0,0.0,2.082,Below Average (2.0-2.5),Medium Risk,63.3,62.0,51.6,68.8,87.0,83.5,76.0,16.1,86.4,0.321,65.4
STU01564,BUS,BUS,3,33,33,0,0.0,2.791,Average (2.5-3.0),Low Risk,78.5,57.2,78.9,70.9,93.2,94.0,83.3,21.4,100.0,0.519,73.5
STU01565,PHYS,SCI,2,30,30,0,0.0,2.2,Below Average (2.0-2.5),Medium Risk,65.4,89.2,51.3,86.3,73.2,79.1,77.2,5.0,82.4,0.21,63.6
